timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-PECI Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
173705561,2383085,2078,87,17.722511,12.546002,0.124984,6.702816,19.561695,39.473413,39.473413,5.555487,0.834717,0.0
173706432,2383956,2074,87,17.802504,11.94113,0.611148,6.92466,19.596743,39.696375,39.696375,5.646512,0.850586,0.0
173707478,2385002,2156,89,17.881855,12.45488,0.736415,7.157389,20.305027,40.744926,40.744926,5.683067,0.831787,0.0
173708486,2386010,2068,87,17.958306,11.898422,0.678491,7.312755,19.73324,39.95883,39.95883,5.736195,0.914429,0.0
173709495,2387019,2185,88,17.979765,11.77739,0.059561,7.633754,18.53688,38.01364,38.01364,5.414751,0.822876,0.0
173710480,2388004,2142,85,18.002494,11.629469,0.217737,7.454427,18.59681,37.98724,37.98724,5.434911,0.822876,0.0
173711447,2388971,2133,88,18.083467,12.358172,0.76445,6.809235,20.301237,40.954404,40.954404,5.732786,0.904663,0.0
173712458,2389982,2204,86,18.132834,12.34919,0.299079,6.273645,19.510648,39.232238,39.232238,5.524976,0.884766,0.0
173713457,2390981,2086,87,18.250022,13.118019,0.900008,7.096354,21.388007,42.582174,42.540055,5.880526,0.852051,1.046875
173714456,2391980,2113,88,18.319846,12.270672,0.680815,7.026672,20.202947,40.881042,40.921964,5.808899,0.893555,0.0
173715449,2392973,2265,88,18.35468,12.411372,0.056378,7.100423,19.333988,39.023176,39.023176,5.548389,0.851196,0.0
173716457,2393981,2334,87,18.354297,11.575898,0.034949,7.759603,18.295631,37.506073,37.506073,5.409778,0.887939,0.0
173717528,2395052,2155,86,18.376191,12.18511,0.044763,7.629395,18.922802,38.584018,38.584018,5.420492,0.888306,0.0
173718436,2395960,1896,88,18.388092,11.865558,0.03283,6.820062,18.66225,37.925742,37.925742,5.469125,0.811035,0.0
173719539,2397063,1697,90,18.419605,12.336577,0.042245,6.850913,19.379211,39.015395,39.015395,5.659832,0.791138,0.0
173720421,2397945,1896,89,18.453829,12.254029,0.042674,8.081055,19.213047,38.623025,38.623025,5.600294,0.790283,0.0
173721504,2399028,1932,87,18.532295,12.625347,0.836632,7.381185,20.94209,41.979884,41.979884,5.991687,0.803223,0.0
173722436,2399960,1948,89,18.61521,13.009975,0.364839,7.843018,20.652114,41.134314,41.134314,5.864954,0.813843,0.0
173723511,2401035,1796,89,18.697943,12.957405,0.64559,7.857259,21.090107,42.388654,42.455845,6.018577,0.794189,0.0
173724445,2401969,1797,89,18.766714,12.433997,0.632022,7.751465,20.40505,40.863065,40.804812,5.894633,0.795776,0.0
