timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
115949554,4717177,1298,75,15.1733,8.505521,0.450391,5.524407,14.480319,16.055197,29.912918,4.370674,1.175659,0.0
115950554,4718177,2536,78,15.115952,8.092305,0.44305,5.044967,13.580322,15.966102,29.770713,4.020525,0.859009,0.0
115951545,4719168,3440,78,15.205436,11.365003,0.47203,5.786976,17.624008,16.025253,34.911926,4.586496,0.933228,1.078125
115952557,4720180,2292,83,15.200541,8.931129,0.474991,5.661134,15.067254,15.991313,31.475498,4.531553,1.017334,0.0
115953553,4721176,2419,82,15.232525,9.982599,0.469687,5.63407,16.086356,15.994745,33.440021,4.525355,1.053589,0.0
115954550,4722173,2880,79,15.26944,10.234806,0.581946,5.452515,16.269267,16.004529,32.899725,4.347209,0.808228,1.117188
115955558,4723181,2275,78,15.253711,8.820039,0.547051,5.460592,14.827682,15.962667,31.329768,4.299152,0.990967,0.0
115956549,4724172,2913,72,15.197488,7.620917,0.484769,5.586291,13.691978,15.880922,29.366629,4.421597,1.354858,0.0
115957556,4725179,2209,72,15.121836,7.420448,0.469577,5.172114,13.062139,15.781057,28.114419,4.065582,0.892334,0.0
115958545,4726168,2441,77,15.137344,9.69646,0.439623,5.417386,15.553469,15.77288,32.473491,4.316707,1.106812,0.0
115959552,4727175,2693,77,15.108465,8.628791,0.431011,5.259947,14.319749,15.721553,30.359775,4.168658,1.05127,0.84375
120000581,4728204,2259,71,15.021878,6.939885,0.470098,5.290906,12.700889,15.612917,27.831607,4.167604,0.984009,0.0
120001559,4729182,1626,77,15.006304,8.63164,0.532708,5.43373,14.598079,15.575586,31.515829,4.348206,1.044556,0.859375
120002571,4730194,3520,0,15.12639,12.042835,0.55718,5.844347,18.444362,15.675686,36.419328,4.681172,0.960938,0.0
120003546,4731169,2028,78,15.128226,9.268357,0.551367,5.357463,15.177188,15.657651,31.672723,4.219387,1.060913,0.0
120004567,4732190,1862,78,15.095446,8.287635,0.506748,5.392468,14.186851,15.606488,30.325574,4.259928,0.988525,0.0
120005533,4733156,3125,83,15.180534,11.22461,0.47238,5.731925,17.428915,15.672941,34.90136,4.592806,1.026245,0.0
120006574,4734197,2877,83,15.232221,10.571403,0.47457,5.632736,16.678709,15.70764,33.844879,4.462327,0.943726,1.078125
120007546,4735169,2999,95,15.233262,9.421401,0.45023,5.388566,15.260196,15.691005,31.61926,4.231595,1.237427,0.0
120008567,4736190,3104,82,15.318126,11.374454,0.491672,5.811778,17.677904,15.759979,35.132514,4.64583,1.05542,0.0
120009547,4737170,1407,79,15.305045,9.011144,0.467418,5.480849,14.959412,15.730758,30.946797,4.315562,1.09314,0.0
120010553,4738176,1908,78,15.297922,8.972666,0.590566,5.538485,15.101717,15.708742,31.639193,4.374041,1.055054,0.0
120011576,4739199,1876,78,15.301552,9.122236,0.547737,5.729106,15.399079,15.697627,32.135738,4.583158,0.952515,1.070312
120012554,4740177,1543,78,15.275202,8.679092,0.463068,5.438864,14.581025,15.656791,30.833493,4.291553,1.04248,0.0
120013565,4741188,1424,72,15.095443,4.515227,0.433493,5.174744,10.123465,15.46352,24.390035,4.051723,0.800049,0.0
120014550,4742173,1663,78,15.171902,11.065595,0.453145,5.694261,17.213002,15.526626,34.605847,4.48539,1.091553,0.0
120015564,4743187,2047,83,15.181774,9.325911,0.448335,5.678565,15.452811,15.52403,32.108303,4.566942,1.025757,0.0
120016548,4744171,2297,85,15.219484,10.024318,0.412934,5.784797,16.222049,15.549308,33.515703,4.610035,1.031616,0.0
120017554,4745177,2229,80,15.265015,10.306816,0.521032,5.687248,16.515096,15.583248,33.250988,4.55117,1.06311,0.0
120018554,4746177,2071,77,15.276098,9.221951,0.557507,5.794032,15.57349,15.582898,32.118306,4.617252,1.037354,0.0
120019565,4747188,1822,78,15.28425,9.338867,0.456116,5.709351,15.504333,15.580092,32.143555,4.549927,0.905029,0.0
120020562,4748185,1320,81,15.271289,8.814237,0.449704,5.661358,14.925299,15.556449,31.626834,4.534846,1.017944,0.0
120021545,4749168,2058,71,15.212564,7.517058,0.4832,5.621785,13.622043,15.487501,29.395989,4.425626,1.133911,1.078125
120022557,4750180,1617,77,15.222116,9.559135,0.432394,5.492835,15.484365,15.487391,32.179914,4.349689,0.895996,0.0
120023618,4751241,1412,78,15.143292,7.201665,0.506876,5.330524,13.039065,15.398989,28.383104,4.186201,0.723633,0.0
120024538,4752161,1645,82,15.113901,8.552458,0.555702,5.259493,14.367653,15.359872,30.624824,4.201514,0.738281,0.0
120025568,4753191,1579,77,15.034232,6.86201,0.579768,5.247425,12.689202,15.272217,28.431927,4.108568,1.02356,1.078125
120026549,4754172,2171,72,14.989582,7.795434,0.493733,5.531267,13.820433,15.218812,29.991536,4.449451,1.249023,0.0
120027570,4755193,1469,83,15.103595,12.138094,0.468621,5.637073,18.243788,15.324794,36.114765,4.475494,0.838257,1.078125
120028560,4756183,2549,78,15.128764,9.640685,0.519367,5.633766,15.793818,15.341897,32.631032,4.538242,1.057007,0.0
120029554,4757177,1821,85,15.147824,9.420067,0.47293,5.774851,15.667848,15.353422,32.16129,4.609874,0.977173,0.0
120030599,4758222,2720,81,15.200112,10.463477,0.491351,5.665892,16.62072,15.398456,34.084703,4.516234,0.990723,0.0
120031548,4759171,2042,84,15.301391,11.445406,0.488865,5.979547,17.913818,15.492243,35.662848,4.769132,1.004395,0.0
120032559,4760182,1763,77,15.273687,8.406515,0.500951,5.576517,14.483983,15.45807,30.989791,4.43302,1.246826,0.0
120033555,4761178,1471,73,15.206145,7.575295,0.497147,5.332494,13.404937,15.383864,28.827369,4.188062,0.927002,0.0
120034566,4762189,1320,77,15.207443,9.310039,0.482576,5.450041,15.242656,15.378846,31.925194,4.324408,1.040527,0.0
120035556,4763179,1741,75,15.207553,8.897127,0.499631,5.813734,15.210492,15.372767,32.436943,4.679948,0.998291,0.0
120036568,4764191,2323,75,15.199442,8.726361,0.527223,5.724345,14.977929,15.358807,31.373295,4.560373,1.087036,0.0
120037563,4765186,2097,83,15.265115,10.735741,0.505875,5.77308,17.014696,15.418656,34.328227,4.598667,1.001343,0.0
120038556,4766179,1956,82,15.263042,9.009379,0.531632,5.665708,15.206719,15.411124,31.734163,4.546412,1.051636,0.0
120039565,4767188,2203,83,15.276245,9.440616,0.528541,5.66618,15.635337,15.419076,32.062127,4.486518,0.999023,0.859375
120040573,4768196,2078,83,15.286862,9.379513,0.54285,5.648195,15.570558,15.42454,32.239072,4.514547,1.060547,0.0
120041563,4769186,2456,83,15.289543,9.129237,0.518496,5.71361,15.361343,15.422267,32.015422,4.5252,0.991333,0.0
120042566,4770189,1292,76,15.263482,8.464794,0.515319,5.573107,14.55322,15.391509,30.791558,4.423631,1.069702,0.0
120043581,4771204,1917,77,15.273307,9.361709,0.525438,5.650869,15.538016,15.396752,32.124695,4.504674,1.017456,0.0
120044568,4772191,2030,75,15.226568,7.992599,0.536147,5.45522,13.983966,15.345538,30.000673,4.316899,0.938354,1.078125
120045568,4773191,2260,77,15.218877,8.862354,0.686429,5.459366,15.008149,15.333658,31.4067,4.329106,1.176392,0.0
120046568,4774191,1544,71,15.131221,6.703247,0.655396,5.405884,12.764526,15.241811,28.195251,4.257202,1.11792,0.0
120047572,4775195,1479,73,15.07498,7.703112,0.591937,5.262995,13.558044,15.181677,29.346302,4.159372,1.06543,0.0
120048575,4776198,1547,83,15.146898,10.850032,0.528708,5.701924,17.080664,15.249769,34.420245,4.558081,0.914185,1.070312
120049583,4777206,1951,82,15.207432,10.895933,0.496017,5.446504,16.838454,15.306678,34.404051,4.3209,1.042725,0.0
120050579,4778202,2798,83,15.252455,10.122762,0.561596,5.772488,16.456846,15.348084,33.031161,4.59229,1.029541,0.0
120051572,4779195,2434,82,15.262191,9.305561,0.537048,5.683815,15.526424,15.354428,32.226011,4.55049,0.991455,0.0
120052576,4780199,2800,79,15.258586,8.831922,0.59936,5.729346,15.160629,15.347555,31.742092,4.561348,1.005005,1.078125
120053574,4781197,1778,77,15.235966,8.384857,0.622632,5.62028,14.627768,15.321745,30.997956,4.461828,1.030762,0.0
120054572,4782195,2084,76,15.232082,8.793405,0.674016,5.659574,15.126995,15.314804,31.720484,4.523268,1.075562,0.0
120055581,4783204,2137,76,15.241382,9.125215,0.662265,5.705777,15.493257,15.321158,31.956404,4.526152,0.842529,0.0
120056581,4784204,1787,73,15.21682,8.428895,0.588234,5.543322,14.56045,15.293718,31.184614,4.388851,1.023438,0.0
120057578,4785201,2057,77,15.197158,8.623396,0.604254,5.439202,14.666852,15.271308,31.035828,4.317627,0.986572,0.0
120058582,4786205,1768,76,15.177021,8.69463,0.57965,5.356754,14.631034,15.248509,30.918929,4.240015,1.03186,0.0
120059567,4787190,1333,81,15.140559,8.370692,0.511686,5.277778,14.160156,15.209523,30.060118,4.152579,1.17395,0.0
120100589,4788212,1249,78,15.173092,9.881264,0.490136,5.6921,16.063501,15.239626,32.460034,4.508662,0.7146,0.0
120101571,4789194,1809,77,15.048666,6.108183,0.51844,5.130843,11.757465,15.112651,27.585743,4.094964,0.959961,0.0
120102582,4790205,2259,83,15.139115,11.388153,0.540118,5.699379,17.62765,15.200766,34.928394,4.544571,0.992065,0.0
120103586,4791209,1617,82,15.091381,7.984749,0.528871,5.304812,13.818432,15.150805,30.113032,4.206234,1.236816,0.0
120104577,4792200,1666,83,15.074601,8.61971,0.629033,5.374197,14.62294,15.131877,31.057046,4.269361,0.795044,1.070312
120105577,4793200,1500,81,15.061488,8.690027,0.590089,5.423994,14.704109,15.116752,30.955787,4.278681,0.738037,0.0
120106586,4794209,1667,81,15.057952,9.049849,0.516025,5.396703,14.962576,15.11124,31.182129,4.273438,0.782715,0.0
120107584,4795207,1374,77,14.928956,5.82256,0.537872,5.114298,11.47473,14.980326,26.753421,4.032615,0.875366,1.078125
