timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
145146150,1800914,1593,73,15.479033,6.433564,2.731187,6.297186,15.461938,33.47081,33.336944,5.032472,0.78418,1.070312
145147143,1801907,1597,73,15.490223,6.635595,2.897299,6.261042,15.793935,33.748389,33.351551,4.995007,0.791382,1.070312
145148153,1802917,1597,74,15.485298,6.699669,2.444295,6.207392,15.351356,33.108407,33.342928,4.958676,0.758423,0.0
145149147,1803911,1597,74,15.487323,6.652711,2.391732,6.496981,15.541424,33.75649,33.357845,5.194938,0.766846,1.070312
145150160,1804924,1597,75,15.479393,6.527753,2.444047,6.292147,15.263947,33.058213,33.347208,5.027295,0.77063,0.0
145151157,1805921,1598,74,15.470122,6.447976,2.416643,6.358502,15.22312,33.036529,33.335968,5.071401,0.795288,1.070312
145152148,1806912,1596,73,15.460797,6.630938,2.334809,6.242771,15.208518,32.902781,33.320528,4.973081,0.789795,1.070312
145153154,1807918,1597,74,15.458278,6.641253,2.463332,6.28502,15.389605,33.329137,33.320833,5.02145,0.7771,0.0
145154148,1808912,1597,74,15.462202,6.609045,2.552363,6.406201,15.567609,33.732764,33.335619,5.127014,0.782837,0.0
145155158,1809922,1597,74,15.461143,6.954753,2.314178,6.163446,15.432377,33.107186,33.327501,4.908453,0.783081,0.0
145156151,1810915,1316,73,15.456937,6.688124,2.163001,6.493415,15.34454,33.548004,33.335455,5.19941,0.778931,1.070312
145157157,1811921,1696,75,15.447726,6.756893,2.110046,6.330262,15.197201,33.18278,33.33004,5.062906,0.798218,1.070312
145158145,1812909,1596,73,15.447642,6.989586,2.112895,6.342929,15.44541,33.471389,33.335124,5.065069,0.761475,0.0
145159167,1813931,1597,74,15.43986,6.857396,2.021519,6.347965,15.22688,33.067141,33.325677,5.064681,0.761353,0.0
145200160,1814924,1607,74,15.431224,6.826143,2.029389,6.347716,15.203248,33.097972,33.317374,5.063407,0.782715,0.0
145201151,1815915,1597,74,15.429272,6.914657,2.104485,6.357046,15.376188,33.203862,33.313345,5.0564,0.771851,0.0
145202156,1816920,1597,74,15.423559,6.979463,2.030806,6.257574,15.267843,33.116961,33.306394,5.007654,0.765015,0.0
145203166,1817930,1696,75,15.422807,6.595259,2.617224,6.190119,15.402601,33.093578,33.298763,4.932126,0.776611,0.96875
145204161,1818925,1597,74,15.417625,6.336295,2.48685,6.456009,15.279154,33.450529,33.304238,5.190892,0.758057,0.0
145205153,1819917,1596,74,15.416528,6.461507,2.619175,6.306066,15.386748,33.160658,33.29913,5.029211,0.748657,0.0
145206164,1820928,1597,74,15.412956,6.500121,2.680994,6.134587,15.315702,32.843874,33.283017,4.89704,0.775757,1.070312
145207156,1821920,1597,74,15.407345,6.376031,2.67625,6.205301,15.257582,32.871748,33.268168,4.958518,0.771851,0.0
145208164,1822928,1596,72,15.398669,6.32483,2.580274,6.257334,15.162437,32.732238,33.249161,4.996892,0.783081,0.0
145209157,1823921,1597,74,15.402734,6.525675,2.631112,6.354801,15.511588,33.514114,33.2587,5.085415,0.768555,1.070312
145210161,1824925,1597,74,15.39912,6.639323,2.54788,6.113628,15.300831,32.754305,33.240812,4.86677,0.793701,1.070312
145211161,1825925,1497,74,15.40262,6.45713,2.756379,6.28322,15.496729,33.375896,33.245655,5.020628,0.746582,0.0
145212163,1826927,1596,74,15.395676,6.324585,2.631226,6.25238,15.208191,32.958496,33.2354,4.988586,0.757324,0.0
145213171,1827935,1159,72,15.399466,6.44158,2.78358,6.276309,15.501469,33.401261,33.241341,5.010664,0.771484,0.0
145214164,1828928,1597,73,15.395703,6.353299,2.685001,6.256552,15.294853,33.101804,33.236328,4.996753,0.775513,0.0
145215175,1829939,1248,73,15.405781,6.551209,2.832301,6.296077,15.679588,33.471152,33.244664,5.021384,0.775024,0.0
145216224,1830988,1561,76,15.349677,6.410264,1.243508,6.195099,13.848871,31.035016,33.165038,4.984841,0.806519,1.078125
145217147,1831911,1298,72,15.433377,9.719457,0.723179,7.139035,17.581671,36.60251,33.294066,5.706003,0.771606,1.03125
145218204,1832968,1483,65,15.219993,3.266009,0.182841,5.518364,8.967214,22.77385,32.947274,4.379058,0.852295,0.0
145219149,1833913,1508,63,14.929801,2.720226,0.081573,4.716402,7.518201,20.584049,32.481004,3.749674,0.925903,0.0
145220170,1834934,1038,65,14.759308,4.524006,0.059942,5.315518,9.899465,25.206811,32.234721,4.261001,0.753052,0.984375
145221184,1835948,899,65,14.576351,4.008514,0.197467,5.530982,9.736962,25.039299,31.972345,4.392559,1.004395,1.085938
145222162,1836926,699,60,14.305341,2.362554,0.013122,4.717163,7.092839,19.437771,31.518414,3.685645,0.966187,0.929688
145223169,1837933,1748,59,14.032704,1.409181,0.124007,4.958591,6.491779,19.625054,31.103846,3.908187,1.037964,0.0
145224217,1838981,861,57,13.763691,1.357306,0.10112,5.101703,6.560129,20.525675,30.723031,4.077415,1.062866,1.085938
145225194,1839958,1504,67,13.702259,6.383752,0.09824,5.635677,12.117669,29.250558,30.668077,4.587507,0.839111,1.085938
