Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
16/08/2022,16:06:48:224,6302988,1284,46,7.244121,2.924682,0.201802,5.349321,8.475805,23.306383,21.202222,4.306296,0.898315,0.000000
16/08/2022,16:06:49:239,6304003,1482,46,7.253908,1.859083,0.168538,5.492488,7.520109,22.333151,21.242330,4.443273,0.972046,1.015625
16/08/2022,16:06:50:220,6304984,1203,46,7.272012,2.101981,0.180397,5.471435,7.753812,22.575785,21.290620,4.415839,1.029419,1.109375
16/08/2022,16:06:51:234,6305998,1597,48,7.311489,2.807431,0.206910,5.383276,8.397617,23.339794,21.362487,4.343503,0.899170,1.078125
16/08/2022,16:06:52:229,6306993,799,45,7.295499,1.598388,0.147722,5.124730,6.870840,20.574134,21.333881,4.112281,0.729614,0.000000
16/08/2022,16:06:53:230,6307994,806,45,7.284771,1.758365,0.144583,5.090639,6.993586,20.580135,21.307096,4.084198,0.821167,0.921875
16/08/2022,16:06:54:233,6308997,1282,47,7.308778,2.406450,0.145517,5.407029,7.958997,22.835107,21.361504,4.365024,1.066528,0.921875
16/08/2022,16:06:55:232,6309996,1907,45,7.312261,1.934340,0.180005,5.291578,7.405923,21.781109,21.376565,4.258493,0.785767,0.000000
16/08/2022,16:06:56:229,6310993,1041,45,7.312272,1.873066,0.195300,5.244206,7.312573,21.521057,21.381726,4.218987,1.322998,0.000000
16/08/2022,16:06:57:239,6312003,1256,45,7.339435,2.562986,0.226921,5.285975,8.075883,22.661184,21.427284,4.256773,0.843628,0.000000
16/08/2022,16:06:58:235,6312999,1717,46,7.385877,2.886963,0.191626,5.548337,8.626927,24.027466,21.520983,4.481975,0.916016,0.921875
16/08/2022,16:06:59:248,6314012,1203,46,7.409028,2.626273,0.151707,5.252910,8.030890,22.609912,21.560068,4.237019,0.780884,0.000000
16/08/2022,16:07:00:242,6315006,1686,45,7.400301,1.654704,0.156148,5.354542,7.165393,21.450088,21.556124,4.305957,0.807251,0.000000
16/08/2022,16:07:01:240,6316004,1397,46,7.404049,1.931717,0.195067,5.379007,7.505791,22.205806,21.579188,4.344672,0.822388,0.000000
16/08/2022,16:07:02:251,6317015,899,49,7.474562,3.705470,0.204266,5.472615,9.382351,24.786933,21.693636,4.410538,0.946045,1.046875
16/08/2022,16:07:03:252,6318016,1558,46,7.478943,2.055635,0.155395,5.384858,7.595889,22.150751,21.710141,4.340982,0.780762,0.000000
16/08/2022,16:07:04:254,6319018,1988,47,7.516842,2.778350,0.157740,5.602979,8.539068,23.957031,21.790387,4.551453,0.832520,0.000000
16/08/2022,16:07:05:235,6319999,1836,46,7.517060,1.904041,0.176825,5.442068,7.522934,22.107531,21.801725,4.386430,0.915161,1.109375
16/08/2022,16:07:06:245,6321009,2055,46,7.524414,2.089630,0.192625,5.444697,7.726951,22.399902,21.822682,4.411534,0.948242,0.000000
16/08/2022,16:07:07:260,6322024,1591,46,7.536310,2.378863,0.153794,5.320915,7.853572,22.169694,21.835224,4.297309,0.848022,0.000000
16/08/2022,16:07:08:240,6323004,1627,48,7.567906,2.590503,0.157042,5.661221,8.408767,23.599198,21.899168,4.592610,0.907349,0.984375
16/08/2022,16:07:09:251,6324015,1125,47,7.589421,2.487868,0.164234,5.530533,8.182635,23.069917,21.940103,4.480977,0.827026,1.015625
16/08/2022,16:07:10:247,6325011,1199,46,7.611651,2.590677,0.174963,5.438823,8.204464,22.989929,21.978047,4.413367,0.773315,0.000000
16/08/2022,16:07:11:261,6326025,1267,46,7.608957,1.935090,0.205005,5.395753,7.535848,22.071785,21.981378,4.366437,0.783569,0.000000
16/08/2022,16:07:12:243,6327007,1049,47,7.605714,1.904610,0.177688,5.437125,7.519423,21.948783,21.980196,4.392968,0.792969,0.000000
16/08/2022,16:07:13:256,6328020,1497,47,7.631497,2.481288,0.168671,5.691637,8.341596,23.572823,22.035995,4.618140,0.908081,0.000000
16/08/2022,16:07:14:253,6329017,1364,47,7.655569,2.751999,0.185874,5.358333,8.296207,22.988864,22.070468,4.338497,0.828857,1.179688
16/08/2022,16:07:15:253,6330017,1778,46,7.637725,1.661234,0.206552,5.286673,7.154459,21.102247,22.035993,4.256422,0.974121,1.289062
16/08/2022,16:07:16:264,6331028,1359,47,7.663325,2.628422,0.196791,5.530005,8.355218,23.343323,22.082683,4.481567,0.822998,0.000000
16/08/2022,16:07:17:247,6332011,1397,46,7.655311,1.781166,0.182021,5.478643,7.441830,22.029108,22.080747,4.440911,0.828003,0.000000
16/08/2022,16:07:18:262,6333026,1311,47,7.695187,3.046164,0.215861,5.530270,8.792295,23.916147,22.145117,4.478936,0.825439,0.000000
16/08/2022,16:07:19:255,6334019,1302,47,7.692599,1.967016,0.197658,5.459129,7.623802,22.404893,22.154534,4.421745,0.827393,0.000000
16/08/2022,16:07:20:257,6335021,1461,46,7.681327,1.709783,0.168845,5.496114,7.374743,21.930737,22.146597,4.456797,0.854248,1.046875
16/08/2022,16:07:21:254,6336018,1185,48,7.704043,2.627747,0.194519,5.495117,8.317383,23.265686,22.186564,4.453064,0.856812,1.406250
16/08/2022,16:07:22:266,6337030,1152,46,7.690901,1.902476,0.228989,5.204240,7.335705,21.442219,22.160007,4.199084,0.848267,1.398438
16/08/2022,16:07:23:263,6338027,1098,47,7.717700,2.505095,0.185880,5.741406,8.432381,23.751653,22.217591,4.655663,0.797974,0.000000
16/08/2022,16:07:24:262,6339026,1384,46,7.726689,2.319826,0.173249,5.477064,7.970138,22.694599,22.234559,4.436386,1.058472,0.000000
16/08/2022,16:07:25:264,6340028,1396,47,7.745825,2.625428,0.193981,5.443615,8.263024,22.997363,22.261774,4.407545,0.821289,0.000000
16/08/2022,16:07:26:257,6341021,975,46,7.713648,1.561685,0.216784,5.069991,6.848461,20.318932,22.192110,4.069233,0.727051,0.000000
16/08/2022,16:07:27:269,6342033,1779,45,7.664813,1.042894,0.221476,5.069490,6.333860,19.904967,22.111079,4.066652,0.812622,1.078125
16/08/2022,16:07:28:264,6343028,1932,48,7.690555,2.528013,0.150747,5.698994,8.377754,23.573939,22.163899,4.626960,1.042603,0.000000
16/08/2022,16:07:29:263,6344027,1197,46,7.688105,2.087341,0.166070,5.368263,7.621673,22.100063,22.161631,4.347175,0.873047,0.000000
16/08/2022,16:07:30:262,6345026,1114,47,7.687366,2.047063,0.175461,5.444850,7.667373,22.304436,22.166721,4.414652,0.961914,0.000000
16/08/2022,16:07:31:271,6346035,798,46,7.684588,2.230098,0.185968,5.193653,7.609720,21.374536,22.138343,4.174001,0.826416,0.000000
16/08/2022,16:07:32:269,6347033,1610,46,7.640240,1.395808,0.206077,4.849598,6.451483,19.466999,22.042366,3.881982,0.820435,0.000000
16/08/2022,16:07:33:268,6348032,1436,46,7.672524,2.841498,0.185307,5.519217,8.546023,23.545443,22.095940,4.463639,0.833252,0.000000
16/08/2022,16:07:34:267,6349031,1776,48,7.674046,1.897772,0.168259,5.649143,7.715174,22.633351,22.115114,4.589489,0.785645,0.000000
16/08/2022,16:07:35:281,6350045,1941,48,7.694360,2.574974,0.201392,5.467600,8.243966,23.111347,22.150622,4.420768,0.979614,0.000000
16/08/2022,16:07:36:263,6351027,1098,46,7.652742,1.434747,0.198064,4.914592,6.547402,19.864060,22.067653,3.931936,0.726074,0.000000
16/08/2022,16:07:37:273,6352037,898,45,7.586691,1.005899,0.138665,4.624874,5.769438,17.748365,21.916169,3.666460,0.825806,0.000000
16/08/2022,16:07:38:271,6353035,1226,46,7.566325,1.886470,0.137782,4.997812,7.022065,20.550356,21.866902,4.009568,0.816040,0.000000
16/08/2022,16:07:39:282,6354046,1490,47,7.591031,2.728321,0.154549,5.378018,8.260888,23.044781,21.908843,4.331660,0.893066,0.000000
16/08/2022,16:07:40:277,6355041,1302,46,7.573887,1.671772,0.155965,5.288950,7.116687,21.366229,21.889251,4.262389,0.761719,0.000000
16/08/2022,16:07:41:276,6356040,1769,46,7.530872,1.398037,0.177456,4.786716,6.362209,18.977517,21.785781,3.810215,0.860352,0.000000
16/08/2022,16:07:42:274,6357038,1167,50,7.649755,5.469933,0.192252,5.194086,10.856270,26.184814,21.942889,4.174049,0.814819,0.000000
16/08/2022,16:07:43:272,6358036,2295,50,7.677986,2.904624,0.143518,5.395238,8.443380,23.077049,21.983233,4.344833,0.853027,0.000000
16/08/2022,16:07:44:288,6359052,1376,49,7.737388,3.978221,0.156284,5.208394,9.342900,23.962708,22.053928,4.188759,0.723267,0.000000
16/08/2022,16:07:45:269,6360033,1175,49,7.840702,5.176465,0.144756,5.260606,10.581828,25.625094,22.183510,4.239060,0.889404,0.984375
16/08/2022,16:07:46:278,6361042,1451,46,7.793014,1.324650,0.166601,4.986946,6.478197,19.546073,22.091200,3.987402,0.833740,0.000000
16/08/2022,16:07:47:277,6362041,1265,46,7.722419,0.979705,0.194769,4.661454,5.835928,18.185096,21.950162,3.708233,0.807861,0.000000
16/08/2022,16:07:48:287,6363051,1348,46,7.695291,1.542636,0.179681,5.238994,6.961310,21.110886,21.920248,4.219009,0.869385,0.000000
16/08/2022,16:07:49:282,6364046,1535,48,7.755166,3.793607,0.149808,5.411764,9.355179,24.478122,22.012422,4.363591,0.895020,0.953125
16/08/2022,16:07:50:280,6365044,998,46,7.738397,2.016060,0.150811,5.116903,7.283774,20.932855,21.973982,4.102898,0.741089,0.000000
16/08/2022,16:07:51:279,6366043,861,45,7.673353,0.995521,0.189588,4.728390,5.913499,18.480014,21.849447,3.773783,0.796265,0.000000
16/08/2022,16:07:52:289,6367053,2045,46,7.609583,1.144317,0.213440,4.526448,5.884205,17.882321,21.708189,3.585341,0.881592,0.000000
16/08/2022,16:07:53:288,6368052,1108,47,7.637182,2.779605,0.183890,5.410456,8.373951,23.430074,21.770362,4.357681,0.838013,0.984375
16/08/2022,16:07:54:287,6369051,1697,46,7.616872,1.604589,0.151609,5.311159,7.067357,21.222499,21.750834,4.278950,0.933228,1.046875
16/08/2022,16:07:55:282,6370046,974,45,7.555564,1.050232,0.167358,4.682678,5.900269,18.195435,21.623856,3.722474,0.769775,0.000000
16/08/2022,16:07:56:291,6371055,998,45,7.490596,1.075384,0.195067,4.456855,5.727306,17.371587,21.472748,3.520655,0.731079,0.000000
16/08/2022,16:07:57:291,6372055,1314,44,7.431526,0.983935,0.211810,4.657285,5.853030,18.214643,21.355224,3.698646,0.831055,0.000000
16/08/2022,16:07:58:283,6373047,1197,46,7.423788,1.926407,0.165212,5.122357,7.213976,21.283376,21.352668,4.124163,0.831421,0.984375
16/08/2022,16:07:59:296,6374060,3172,52,7.511012,4.500989,0.154094,5.228187,9.883270,24.904925,21.478646,4.208107,0.827026,0.000000
16/08/2022,16:08:00:291,6375055,1169,47,7.548589,2.813811,0.167952,5.565865,8.547628,23.695832,21.559019,4.501749,0.854492,0.000000
