Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
18/08/2022,11:34:55:959,3223582,2976,75,15.003354,10.058851,0.415909,5.924700,16.399460,16.003306,34.062222,4.837312,0.971558,0.000000
18/08/2022,11:34:56:978,3224601,1424,73,15.006906,8.296716,0.423551,6.383440,15.103707,15.971466,33.682229,5.175054,1.068726,0.000000
18/08/2022,11:34:57:974,3225597,1825,83,15.081020,10.345399,0.382039,6.317978,17.045416,16.010512,35.106524,5.085306,1.075562,0.000000
18/08/2022,11:34:58:966,3226589,2658,77,15.130831,10.485742,0.403983,5.590196,16.479921,16.027226,33.585575,4.495828,0.956665,0.000000
18/08/2022,11:34:59:978,3227601,1431,83,15.149991,9.670504,0.349783,5.651351,15.671638,16.014628,32.233029,4.537296,1.011353,0.000000
18/08/2022,11:35:00:961,3228584,1929,83,15.150057,9.240819,0.371524,5.539469,15.151812,15.983475,32.049406,4.441051,0.994385,0.000000
18/08/2022,11:35:01:984,3229607,1683,78,15.210491,10.868480,0.425383,5.577607,16.871471,16.014650,33.936984,4.460064,1.059570,0.000000
18/08/2022,11:35:02:965,3230588,2361,73,15.196693,8.860826,0.415564,5.556822,14.833212,15.971443,31.263096,4.433940,1.045654,0.000000
18/08/2022,11:35:03:976,3231599,1740,76,15.229770,10.195113,0.381470,5.565161,16.141744,15.977403,33.022077,4.451514,1.121582,0.000000
18/08/2022,11:35:04:969,3232592,1960,83,15.260753,10.134610,0.363798,5.588611,16.087020,15.981365,32.617272,4.454242,0.895020,1.078125
18/08/2022,11:35:05:984,3233607,1804,81,15.297649,10.290171,0.367625,5.643324,16.301120,15.992705,33.708590,4.507117,1.058594,0.000000
