timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
161119436,6574200,1429,46,7.488809,1.349134,0.198945,4.676161,6.22424,18.667462,21.575807,3.712197,0.827026,1.289062
161120448,6575212,1865,46,7.476506,2.006308,0.223162,4.913115,7.142585,20.586698,21.540658,3.912623,0.859741,1.101562
161121448,6576212,1796,46,7.484429,2.097812,0.15874,5.439185,7.695737,22.381465,21.571078,4.401708,0.871948,0.0
161122448,6577212,1056,46,7.481873,2.027426,0.166675,5.218962,7.413064,21.576963,21.571288,4.197247,0.894775,0.0
161123447,6578211,910,45,7.447827,1.22107,0.151641,5.154935,6.527646,20.136897,21.520111,4.130107,0.80249,0.0
161124446,6579210,799,45,7.404701,1.164495,0.153474,4.92112,6.239088,19.312866,21.441281,3.939364,0.760376,0.0
161125445,6580209,1149,45,7.364083,1.192326,0.157052,4.915715,6.265094,19.251455,21.363229,3.922212,0.758423,0.0
161126445,6581209,1232,47,7.402051,3.099277,0.182127,5.14793,8.429334,22.942308,21.419512,4.132716,0.782471,0.0
161127457,6582221,1198,47,7.428487,2.537745,0.169813,5.433958,8.141517,22.954529,21.474334,4.400696,0.793823,0.0
161128437,6583201,1312,46,7.421675,1.718333,0.195409,5.326282,7.240024,21.548969,21.477032,4.292002,1.060425,1.179688
161129467,6584231,1198,44,7.378682,1.206766,0.199282,4.788491,6.19454,19.143014,21.395258,3.821137,0.894775,0.984375
161130451,6585215,1136,46,7.359128,1.731568,0.145961,4.968036,6.845565,20.153131,21.349698,3.974239,0.839966,0.0
161131448,6586212,1147,47,7.4178,3.296765,0.19759,5.530924,9.02528,24.337552,21.454913,4.473147,0.827759,0.0
161132462,6587226,2121,48,7.44998,2.698586,0.154027,5.468921,8.321534,23.268108,21.519476,4.42361,0.802979,0.0
161133442,6588206,884,46,7.438942,1.821193,0.161698,5.162612,7.145503,21.133979,21.505502,4.151652,0.770996,1.015625
161134452,6589216,1260,46,7.387895,1.144471,0.156013,4.679964,5.980449,18.239734,21.3912,3.714229,1.126953,1.109375
161135454,6590218,1840,46,7.373319,1.786715,0.236761,4.959938,6.983414,20.533521,21.360293,3.961478,0.967896,0.0
161136452,6591216,1195,47,7.403144,2.755475,0.1814,5.269856,8.206731,22.96329,21.417657,4.225909,0.778564,0.0
161137466,6592230,1461,47,7.413048,2.233104,0.149775,5.298133,7.681011,22.294895,21.448925,4.267625,0.843018,0.0
161138447,6593211,1207,46,7.404568,1.748732,0.157368,5.273017,7.179117,21.43968,21.448589,4.237498,0.773682,0.0
161139456,6594220,1097,45,7.36148,1.163339,0.153552,4.857863,6.174754,19.059162,21.364959,3.870973,0.735596,0.0
161140450,6595214,1366,46,7.318586,1.202798,0.160482,4.807864,6.171144,18.911522,21.276548,3.828503,0.908813,1.046875
161141467,6596231,1557,47,7.354853,2.972652,0.223181,5.145393,8.341225,23.072703,21.340247,4.127218,0.789062,0.0
161142451,6597215,2150,43,7.384439,2.642036,0.221995,5.305377,8.169409,23.179976,21.407069,4.263519,0.809937,0.0
161143458,6598222,977,45,7.376524,1.699504,0.151132,5.308819,7.159455,21.591946,21.413572,4.271471,0.741699,0.0
161144458,6599222,971,45,7.337797,1.256464,0.141708,4.901541,6.299713,19.464942,21.343491,3.914623,0.959106,0.953125
161145457,6600221,1557,46,7.287092,1.166205,0.146448,4.603969,5.916622,18.033903,21.22541,3.645674,1.012939,1.015625
161146469,6601233,1797,46,7.313034,2.651054,0.195031,5.168846,8.014931,22.623372,21.275237,4.147763,1.013428,1.40625
