timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
124659140,7546763,698,37,3.522711,0.515485,0.001009,3.145615,3.662109,4.457198,11.717992,2.390101,0.744385,0.0
124700142,7547765,781,36,3.521342,0.394376,0.001131,3.089808,3.485316,4.421586,11.786329,2.391257,0.743652,0.0
124701122,7548745,802,38,3.543502,0.717133,0.002802,3.420639,4.140574,4.411529,12.842723,2.587233,0.734375,0.0
124702134,7549757,699,38,3.554193,0.518737,0.003861,3.326358,3.848956,4.391859,12.598242,2.539125,0.744019,0.0
124703119,7550742,659,36,3.553459,0.467052,0.000482,3.066353,3.533887,4.467034,11.433197,2.323373,0.732788,0.0
124704146,7551769,599,38,3.554207,0.513377,0.002293,3.059043,3.574712,4.455895,11.239463,2.312141,0.733521,0.0
124705128,7552751,599,37,3.565002,0.502426,0.002293,3.343828,3.848546,4.491701,12.950042,2.583941,0.739258,0.0
124706135,7553758,699,38,3.589336,0.430789,0.001927,3.82612,4.258835,4.483543,15.65873,3.081163,0.744995,0.0
124707140,7554763,599,37,3.606589,0.457582,0.001927,3.609078,4.068587,4.468604,14.387562,2.839533,0.73877,0.0
124708165,7555788,599,37,3.61137,0.428461,0.001927,3.309397,3.739785,4.442445,12.472775,2.509196,0.740234,0.0
124709130,7556753,499,37,3.661123,0.590284,0.001429,4.378751,4.970465,4.461774,17.986795,3.515838,0.738525,0.0
124710137,7557760,599,37,3.704141,0.47049,0.001429,4.438689,4.910608,4.477243,18.987046,3.667474,0.732544,0.0
124711152,7558775,564,37,3.721697,0.489914,0.001089,3.70032,4.191323,4.685409,14.360709,2.884386,0.73291,0.0
124712128,7559751,599,38,3.710957,0.474678,0.000963,2.949498,3.425139,4.761079,10.668945,2.205143,0.734009,0.0
124713151,7560774,3688,37,3.71057,0.474586,0.000563,3.224709,3.699857,4.724125,11.983736,2.458684,0.732788,0.0
124714141,7561764,599,37,3.709094,0.469189,0.000656,3.200318,3.670164,4.685618,11.923134,2.440691,0.733643,0.0
124715150,7562773,699,38,3.713843,0.489701,0.000432,3.353416,3.843549,4.705539,13.229879,2.635991,0.730835,0.0
124716146,7563769,499,37,3.718386,0.460088,0.002717,3.376851,3.839655,4.72074,12.837284,2.595174,0.73291,0.0
124717162,7564785,599,37,3.715912,0.486194,0.001351,3.161166,3.64871,4.789398,12.181784,2.409663,0.738525,0.0
124718143,7565766,499,37,3.72859,0.855991,0.001351,3.207287,4.064629,4.763073,11.989109,2.437622,0.733032,0.0
124719150,7566773,599,37,3.720115,0.517708,0.000873,2.967593,3.486174,4.773673,10.812575,2.21642,0.733521,0.0
124720149,7567772,648,37,3.721856,0.450861,0.000606,3.317015,3.768481,4.737522,12.670569,2.571297,0.732544,0.0
124721132,7568755,499,38,3.721258,0.496468,0.000672,3.207963,3.705103,4.70065,11.804334,2.435835,0.739746,0.0
124722169,7569792,599,37,3.72187,0.389892,0.000672,3.348135,3.738699,4.78624,13.105377,2.632079,0.734009,0.0
124723151,7570774,599,37,3.729432,0.465525,0.000672,3.459652,3.92585,4.754375,13.231196,2.646428,0.733032,0.0
124724144,7571767,599,37,3.747831,0.496556,0.002115,3.755933,4.254605,4.754598,15.150627,2.98352,0.734253,0.0
124725158,7572781,4471,38,3.752642,0.538068,0.00166,3.343757,3.883485,4.723736,12.630212,2.569451,0.733398,0.0
124726152,7573775,599,36,3.74698,0.472526,0.000481,3.123437,3.596444,4.762729,11.630294,2.380071,0.733765,0.0
124727160,7574783,599,36,3.734467,0.477597,0.000737,2.916155,3.394489,4.714205,10.643488,2.186397,0.734863,0.0
124728156,7575779,3493,37,3.72685,0.464666,0.001938,3.056299,3.522903,4.671318,11.481943,2.321457,0.733887,0.0
124729149,7576772,599,38,3.750535,0.545452,0.002638,3.845276,4.393366,4.661441,15.536332,3.09342,0.733276,0.0
124730159,7577782,539,36,3.750378,0.468816,0.00043,3.276863,3.746109,4.628914,12.263476,2.483771,0.734253,0.0
124731166,7578789,599,36,3.738654,0.448155,0.002055,2.975139,3.425349,4.585543,10.725432,2.209787,0.734741,0.0
124732173,7579796,599,37,3.738498,0.553503,0.000607,3.180199,3.734308,4.651111,11.846694,2.433292,0.733276,0.0
124733151,7580774,599,37,3.732942,0.451587,6.1e-05,3.132516,3.584164,4.612701,11.810849,2.390564,0.7323,0.0
